,Word,Meaning,Origin,Origin_code,POS,Errors,Similarity,Freq,Freq_diff,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199
143,प्रेम,love,SKRT,1,noun,45,0.40887094,195765,180016,0.18254428,-0.19460936,0.70418966,1.9459051,1.1662072,1.6130602,-0.6238485,-0.12785646,-0.43199855,-1.4331669,-0.9699797,-0.3538361,-1.6098218,-3.6549666,-0.11235621,0.2475245,-1.8841075,0.516792,0.50708455,0.057193045,-1.0269333,-0.5493052,-1.3817564,0.53004986,2.819784,1.3300031,0.3027557,-0.5139822,0.86778814,-0.019995559,1.3046364,0.107850626,-1.5033007,-5.2111764,-0.020621771,-0.67167,-0.0012289272,-0.5292966,0.5840032,0.9539171,-0.7774135,-0.86241,-2.2456982,0.053318344,0.9317438,0.70524573,-0.4121664,-3.7344403,-0.43688086,0.5580772,-0.7197589,-1.1106361,0.5449143,0.28213686,-0.9082523,2.7120585,0.48290402,0.8490017,-1.2089665,-0.0102707315,0.9386396,-0.59313923,-0.2639079,0.2552368,0.2599405,-0.0736189,-0.11839139,1.4708364,0.96679443,-0.6849711,1.4398309,0.9602295,-0.52909195,0.43165597,-0.9791576,-1.4254161,0.19382517,-1.2295038,-2.0394073,-1.2341691,1.886549,-0.2795512,-1.5219203,2.080597,-1.5889425,1.299653,-2.5266085,-0.89716893,-0.016205058,-1.9663439,1.2947277,-0.53941184,-0.082146674,-0.723152,1.3504745,0.4956319,0.45437297,2.7865696,-1.3177067,-2.017911,1.2039403,4.0684757,-1.238494,1.3837094,-1.447421,-3.2393537,0.09478404,2.1069477,-2.092943,-1.8898271,2.8063602,1.5218912,-0.96517116,0.1265349,-0.79350346,0.15324992,-0.38581118,-0.8280306,0.10249017,2.029588,0.39505687,2.0271854,2.0398457,2.9070792,-0.9956634,2.045574,0.3898521,1.255192,-2.1731577,1.863176,-1.4878764,-3.8996572,1.4031118,2.436725,2.868742,2.2472143,2.4193635,-1.991319,0.17399532,2.334215,-2.1301124,2.1132555,0.7414745,-2.3990707,0.32790276,1.914592,-0.4812915,-1.7765017,0.61004144,-0.26476622,1.0533987,-0.77567315,-0.22008048,-3.68416,-1.3158767,0.48903313,1.7852445,-2.3109565,2.7414606,-0.5014319,3.0580482,-0.3951571,-1.0995504,1.7229048,0.08176999,-2.0398693,1.3298616,-1.6375488,0.46180642,1.4511207,0.36587054,1.3895351,-3.0197828,0.42764333,1.5726751,1.3346014,0.049430314,1.203182,-0.043792564,-1.2277259,0.9973007,2.9097903,0.3859616,-2.0424325,-0.54929566,5.2426744,-0.9226549,2.970141,3.8872304,-1.5187873,0.15628581,0.30404535,-0.40083554,-2.4851272,1.2343403,1.2847536,-0.5025595,-2.273268,-3.4699075,1.9736046
198,गुज़ारिश,request,PA,0,noun,43,0.70204496,6217,-10647,0.76857555,3.051869,1.7244465,-0.5621821,3.8349993,0.44281182,-1.4314538,0.08073839,-0.14522386,1.1291847,-1.4125338,0.6487059,-2.3898513,3.6379168,-1.8042701,0.45828035,1.3790306,-0.19336274,2.4151826,2.016091,-3.6216946,-0.19697706,2.312026,-0.01847328,-1.9774061,-1.8772191,0.6722819,-1.4768181,-0.5330041,0.3362476,-1.4681935,-0.07268142,-1.4534901,1.7877309,0.5365639,-0.5467511,2.7435043,0.9283901,-0.36997655,1.4633205,-0.93549204,-0.88336116,-2.5234356,-1.7146068,-2.1166005,-0.6918546,0.6625305,-2.4059758,-1.9205196,0.6547495,-0.7850035,-1.0785892,-0.7816992,0.21344861,2.722168,0.6741176,2.7300997,1.0619136,0.10952595,-0.021538466,1.4656264,1.5807185,-1.3022563,-1.7274487,0.18795833,-1.0752339,-0.052264277,1.9903173,2.2151854,-1.4184507,-0.5247112,2.2548482,-1.4796569,-0.44653943,-3.1683657,0.98524916,2.4085698,0.6066789,-1.4231126,-0.42951253,-1.2677085,0.5100792,-1.2480904,1.5364939,0.98291075,-0.5104711,-0.08150661,3.255466,-1.2957478,-3.0482738,-1.818346,-0.0197044,1.4838943,1.1806172,0.33931556,2.309775,-1.5777498,-0.3634518,3.5383954,1.8456163,-0.44693702,-2.4026723,-0.9884515,-0.5941351,1.43129,0.46517706,0.25003502,-0.27260605,-0.2173223,-1.9527643,0.62653,0.5434756,-0.43604577,-0.71946424,-2.8567486,0.7826158,-0.47065017,0.058837734,1.2332025,1.2573417,-0.35300106,2.6962454,2.366003,0.84911644,-0.52063113,-1.0025179,3.1054933,-1.2839997,-3.2657917,1.5234175,3.506795,-1.0380583,-1.0354195,-0.4546462,-2.821371,-2.2687235,0.40667182,-0.21434805,-0.38440552,1.7546995,-0.46097526,-1.039699,-0.31629407,-4.2123036,0.33664894,-1.5213001,0.581241,-2.4439282,1.609105,-0.470067,-0.8736621,-2.7732947,-1.1063789,-2.824728,-3.3136656,-0.6279029,-2.6988943,1.9676081,-1.2398002,1.602939,-0.63886166,-2.6155846,-1.2668451,4.0082073,2.721708,-3.5798945,1.105248,-0.8526106,0.17172313,-3.0592976,-3.805643,1.6092829,-0.4932664,0.41965964,0.74012816,1.4585723,-0.5773425,3.835557,-2.2286634,0.7106226,-0.23520613,1.0184661,-1.1268531,1.454744,-2.06778,-1.4647467,-5.0167346,0.6871283,-1.0060654,-1.8941973,-0.385241,2.1640916,0.56493455,-2.2699769,0.2845416,-0.086801365,-3.1400864,-0.3382435,0.94233036,1.6282583
31,रक्त,blood,SKRT,1,noun,42,0.660035,42379,-25018,-2.3788323,-2.344514,0.6709398,3.4018326,2.3126948,2.157056,-0.22071058,1.0159628,0.6515493,-2.3426936,-0.9114311,-0.33151618,-1.8483071,-1.1437066,-0.933383,1.3567111,-1.7144504,-1.7108572,-1.1057565,0.9977082,1.5717766,2.6816807,-2.8317566,-1.5125979,1.5437744,-1.9829742,1.0262637,-1.0058707,0.091616094,2.4613101,0.99722856,-1.5548959,-2.9752085,-1.4229841,0.96257025,1.9720415,-4.1446276,-0.0009505529,-0.15970828,1.4315223,-0.2562926,0.29577515,1.9604499,0.6194463,2.6028879,-2.196454,1.6938505,0.35169888,1.4830841,1.2008003,-1.2608656,-2.6988769,-0.47712392,-1.2193209,-1.7165958,-0.013111098,0.11686797,0.9510156,-1.9363261,0.62575424,0.23211507,5.457998,1.3877665,-1.558587,1.3101162,1.9832393,3.2362144,1.7841547,0.22456516,-1.8719721,-0.6647218,0.13237534,-1.5172045,-1.1446131,-0.21210805,-1.5251783,1.3001381,1.0004294,0.25214082,-3.2428713,-0.8583027,1.1789243,-1.009076,-0.13807318,-2.1310334,-0.38430166,-4.6962905,-0.4277773,1.4652243,1.0070173,-3.4953249,-1.8336941,4.8208504,3.208337,1.9190371,-0.78812313,-0.060612515,0.6878935,-1.3024615,-1.480846,0.3657739,1.6101917,-1.6382155,0.8502269,-1.2389661,0.51253027,-0.45076612,-0.41555473,-0.66368794,0.69153935,-0.71149063,-3.3021212,-0.047054768,-0.9343993,0.9185647,-0.87164444,2.2097108,1.7319996,0.21835387,-3.6039495,2.5162244,1.6357552,0.8786855,1.7006578,1.0098555,-0.35574389,-2.0903084,-0.3628163,-0.88938034,-0.33955145,0.25577766,0.30128145,-1.105432,2.3360522,2.6387653,1.3946933,-3.126662,-3.6134694,-0.80267584,2.0159328,-1.8743227,0.0032375741,-1.3808621,-1.7209624,-0.9484784,-3.2028577,-2.911211,-2.126441,1.2910033,-1.1927894,-2.338994,1.2325888,0.19954664,0.8411165,1.8779813,-4.336753,-0.36472446,-2.9962528,-0.20376052,-0.5115649,3.0395536,1.8886366,2.7963781,-3.6352549,0.2685777,2.2563958,1.9483782,-1.7349379,1.356712,-2.0299447,-1.8340111,0.72883683,-1.2348899,3.6341224,0.59370375,1.3524373,1.5777317,2.2533019,0.36773336,-3.1645908,-1.3714122,-0.864863,-2.6749947,-3.8255446,-1.1948607,1.100729,-0.66151536,-0.5398886,4.048231,0.9019016,-1.8215905,1.2397585,-1.8457515,-0.8850824,1.5711467,-2.3416772,-0.83849204,0.165957,2.868532,-3.4066896
215,मौन,silent,SKRT,1,adj,37,0.6028098,27420,12028,-2.5153003,-2.4107778,-0.72137725,-0.90459585,0.23263843,0.2517733,-2.805877,0.75335866,1.6806017,-0.8025025,-0.8480919,-2.0199406,-1.6900826,-2.4411924,-0.78165954,1.5953814,-1.4241449,1.3811802,-1.5840416,-0.31117892,-1.7548301,-0.2834109,-0.43807405,1.2844924,1.1263157,-1.877051,0.20243584,-0.98607564,0.909914,-2.813478,3.4110715,0.26968938,-1.4006208,-0.44508088,2.5501018,2.335156,-0.18293129,1.03892,-0.9155883,0.022775486,0.05743532,0.4801655,-0.73855233,0.609913,-1.3402948,-1.808997,-0.8950738,-0.95658565,-0.8126698,-0.5259283,1.8660378,0.06571384,-0.66076064,-1.4054346,-1.9974054,1.0829635,1.724881,0.80224115,2.4139721,-1.7736455,-0.24682906,-0.8950001,-1.7266328,0.31074828,-0.51835686,-0.2312295,-1.3629364,2.1615064,3.8795567,1.0079496,0.95393854,0.16161704,1.1518044,0.29987884,0.3226423,0.5620333,0.4600182,-2.4255972,0.40720436,0.6502527,0.38477305,0.071922615,-0.9670755,-0.6783088,1.335606,2.0303183,1.0118761,-2.5403683,-0.3390969,0.14364341,1.625232,2.8728766,-0.6496872,0.5748061,0.040515527,2.5575335,-2.3882394,3.941887,-1.7116871,-1.0808821,-0.28364995,0.355578,-1.4472626,1.5826782,-1.8963153,-1.2395499,-1.0945,-1.3964273,-0.80243057,0.28610978,-1.9678426,0.8454285,0.15455379,0.33756185,0.7400123,0.9709962,-0.7225103,-2.61814,1.3168135,0.70372456,0.86985546,1.0288278,3.0021102,0.7943749,-1.0753464,1.8544743,-1.7773186,-0.3876992,-2.1310782,1.8817744,-0.53837854,-1.6511711,2.7982235,1.7350339,-0.17968573,1.9666444,2.4859262,-3.6677186,0.7958168,1.5739161,-4.501231,0.8391435,1.878638,-1.9387221,-1.1233689,1.2707796,-1.5223191,0.6594073,0.12746067,1.5060195,0.9137472,0.2519516,-0.57780856,0.57423985,0.92878556,3.1129193,0.8787069,-1.1863086,1.0123538,-2.8177783,0.51632667,-2.6614711,1.9348798,-0.17776382,1.0601017,-1.9372491,3.1234496,2.06461,1.0247711,2.111205,-1.5187505,0.8052057,0.88939273,2.8948312,-2.7817435,-1.0147172,1.33311,1.5804979,-0.6837724,-1.1898522,-0.35138592,-1.503787,0.32935694,-1.9872371,2.448986,-0.47634408,1.3996638,0.72107536,-1.5595381,-0.17801103,-0.20523512,-0.9367973,-0.70741713,-3.2042317,1.1863406,1.2292863,0.21739744,-0.41789204,-2.1844685,-1.0256075
162,सिर्फ़,only,PA,0,adv,36,0.85386914,313302,-42996,1.2302504,1.1356853,0.4768434,0.18245284,-0.5769832,0.15359914,1.5173576,-1.1970044,-1.3857628,3.3900619,1.7298073,1.7115419,0.92705864,-1.0479423,-2.5731454,-0.42192182,-0.827244,-0.39473167,0.3499768,-1.285396,2.130527,-1.396607,2.208271,0.9545624,0.5790539,0.12658764,-0.43722475,0.42183682,-0.16591834,-1.0142347,2.0063448,0.49897242,0.34586564,-0.7478623,-1.9304168,1.1934501,0.06757633,-1.0659573,0.83339864,1.3388622,0.70537955,0.97093064,-0.38298666,0.2033955,-0.9483732,-1.0853512,-0.39744025,-1.0495617,-1.9504614,3.1387787,2.82934,1.1718435,-0.85256726,-0.51988685,1.3699037,-1.2440966,-0.64374757,-0.10612269,-0.87656355,0.9502558,0.9279082,-0.84266645,-0.19806357,-0.014121391,-0.5751346,-0.44508767,-1.4716063,0.13395265,-0.2152306,1.1935046,1.1440294,-0.8595645,-1.0040867,0.9402518,-2.05548,0.091416165,0.14634183,-0.5515893,-0.010641596,-0.30983227,-2.2268102,-0.561989,-2.3341272,-1.0518466,1.2391486,0.839523,1.002093,0.44881487,-0.7527129,2.628279,-3.1875694,-0.4209253,0.6374086,-1.12292,1.2909466,2.6394427,-0.49030393,1.4151425,-0.4500424,-1.8770821,2.8477602,-2.4646976,0.21866195,0.06294622,0.035139877,-0.17579308,-2.938763,-1.1735197,-1.7600569,0.35442913,-0.6089811,-0.52181923,0.74961895,-0.21387196,-0.7466239,0.76280534,-2.4606113,-0.36716637,-0.9737415,0.26478866,-1.4898708,-0.3135228,-0.80670875,-1.1951246,-0.09325787,1.6276193,-0.4398738,1.9553288,0.14672166,-0.90035325,-1.3961276,1.6748314,0.76248765,0.76584005,0.39681596,-1.0569911,1.132517,0.91819197,0.2611429,0.84039956,0.8033254,0.72764987,1.3321791,1.9077662,0.0875429,-1.0768094,-2.2488968,-1.9042859,2.2724876,-0.44715068,2.314409,-1.2974064,-0.18182561,0.5583732,-0.08228667,1.4244702,-0.8606345,1.1334401,2.6399782,1.7382687,0.86659807,0.058540247,1.4778373,1.697369,0.9165957,-0.5593011,2.42502,-0.8960841,-0.8264302,0.36452588,-2.0810976,-0.4389938,1.254567,-1.3959869,1.7359786,-1.9435867,0.8194181,0.7280813,-0.3354637,0.9729974,-1.1652857,2.0168705,1.623038,-1.1156119,-1.3203615,0.49686676,-1.7654685,1.2101998,2.4814408,-1.0484924,-3.1224415,0.07753792,0.68743527,1.5034807,0.6576846,-0.7930102,0.6079334,-1.0190773,1.2251139,-0.24290656
79,सरल,easy,SKRT,1,adj,32,0.66065556,49031,-38966,0.6189882,1.5322673,-0.55363494,-0.061912034,1.862844,-0.5267035,-0.91659516,1.007251,0.43603083,2.4680629,0.733604,-0.820675,-0.034021366,0.89296865,0.7027207,-0.7002211,-1.2354585,3.7324815,0.8047931,-1.9522312,-2.2581832,-2.8564436,-0.80109704,-0.24369155,1.314956,-0.89023405,-0.6906621,-0.34351435,-0.4122704,-0.7947885,1.4919461,1.385898,2.6904511,-1.2816665,1.7337822,-0.7296028,0.7120843,0.8681727,-0.91059697,-1.2365079,-3.0075314,-0.19420399,-1.4320965,1.7202708,-1.0883603,1.569273,-0.3937587,1.8818514,-4.9712443,0.13223146,-2.3288276,0.44741,1.5150006,-0.008926722,1.611209,0.7327823,0.1183008,4.632964,-0.8742428,-1.9536276,2.1237347,-0.3146844,2.3250754,-0.9345786,-0.8483459,-0.53420514,0.44448087,2.0602436,-1.2553412,0.8920788,3.5648255,-1.1461881,2.4748755,0.6795847,0.8618535,-2.9501228,0.63425815,-1.8678727,-0.15778889,0.009787129,-0.39373404,0.362659,1.4299185,-0.46349534,-3.20828,-1.1084391,3.3490186,0.4471874,-1.3210961,-0.29954597,-0.40682864,0.8293407,4.688747,-0.37799907,2.4513853,1.284579,2.6636653,1.3460349,-0.7078436,-2.4051096,-0.73968494,-0.97145116,-0.15491427,-0.8432323,-1.3997066,-2.345472,2.168505,1.6377431,-1.2821915,-3.47952,3.3979135,0.6602448,-1.1175522,1.697521,0.9063889,1.7171007,0.694663,1.6584681,0.068817124,-0.8504882,1.1944818,-1.3765686,1.4220408,0.99148357,0.819145,2.5652447,1.038224,0.74740785,1.8700547,-1.7241921,-0.50599635,1.1277664,-0.5701214,1.519007,-0.8243996,3.63355,1.8231404,-1.9422802,-0.92919415,1.8088088,0.8758314,0.20554015,-0.57864887,-4.036396,-1.0253518,-1.3441825,-0.8254336,1.1850502,0.66284233,2.1346505,1.4429299,-0.105408065,-0.48619273,0.31802818,3.9346035,-2.415036,-0.3654957,-0.849576,1.0204346,-0.49538437,0.11356839,-0.67687553,0.56796694,-2.5928311,-0.2025595,0.01679828,2.241047,1.292902,-0.6220774,-0.45562923,-0.11965576,-1.3634168,1.5746448,1.1852818,0.8307903,-2.763656e-05,-0.226973,1.2785933,-0.96581215,-3.0966077,1.3851801,1.333164,0.129586,-5.98137,-1.7935556,1.0951161,-0.412661,-0.036240697,2.048052,0.62745416,-1.3282168,0.28617907,4.272813,-1.8681325,-0.20642993,-1.9740326,0.00717159,-0.23726538,-2.0322127,0.19521415
164,मौक़ा,"opportunity, occasion",PA,0,noun,32,0.59539783,99492,-46037,1.0623878,2.8836124,-2.0823674,1.251231,0.81028545,2.9282386,2.9091723,0.9629611,4.5644903,3.7420547,-1.4275753,0.52160096,3.387222,0.8331946,2.2186046,2.861081,0.81094253,-0.9437613,-3.9809127,-0.018347112,-1.9161061,-1.424066,1.9870911,-1.1748084,0.20410456,-2.086432,3.135193,-1.55121,0.8018205,-2.9189813,-1.2858471,-3.2382193,1.3028493,4.431095,-0.7186728,0.3665526,-0.44203418,3.3242896,-1.3350799,0.848354,-0.8742715,1.2143142,-3.1690917,-1.0929561,-4.002129,-3.6052973,-2.065749,2.433206,-6.0207324,2.0515192,0.46688092,1.9482638,0.89599454,4.119147,0.1551868,5.0849338,0.025911588,-1.6019961,2.5734656,-5.1057525,0.17927802,2.2789767,-5.0104246,-0.6062379,-1.3267156,1.6867644,0.93436164,-2.9314165,-0.16438136,-4.1459827,-1.5261859,2.9303184,-0.20832127,-0.08304159,-0.05454198,-1.2533504,-2.3038464,4.887137,2.3783982,-1.4087389,-3.4040606,-0.3904506,-1.2780608,3.8161936,4.2052608,-2.610372,-2.8217936,-1.0944574,6.8375807,-3.5278165,-3.9575958,-0.47469756,0.002220686,-1.5501951,2.390713,-1.7260158,0.6140501,2.9494593,1.124809,-0.9836986,2.6979954,0.13744582,-1.1962271,2.313329,0.59533626,-2.4498727,1.8954728,1.550971,1.5541278,-0.13218369,-3.134042,1.1189972,1.5875187,-1.2930369,0.2560919,-0.99475616,-0.57397825,-2.5102706,0.82206666,-2.5431647,0.46712324,3.2078736,1.0234201,4.1255355,-2.623028,0.85524285,-1.8371236,-0.2868754,-5.380742,2.3349118,-3.7807016,-1.0684993,-5.3112307,-2.5919876,-1.6795393,-2.6943884,0.7612411,1.1522298,1.2474227,-2.496902,1.982925,0.22210905,0.85979724,2.189273,0.024114193,-1.8426121,-0.3222354,3.465327,3.3028286,-0.9689658,-1.0127488,-3.4265847,4.8985043,-1.7347169,-2.4517567,0.47584867,-2.486118,-0.7129453,2.5497751,2.3900566,1.0401459,1.7149291,1.0313716,1.5367737,2.5697243,-0.70245814,0.67022616,-0.5501125,-1.277637,-1.1225199,-1.060235,4.0044184,-1.4119359,-0.10097691,0.20324877,1.5571233,2.3171887,0.9741874,0.8417437,-0.78603643,1.7636223,-1.2689728,-0.69202656,-2.969501,-0.8429595,-1.0162121,2.7101033,5.619328,-1.3409221,-1.013128,1.0668242,-3.2573733,-0.84551036,-2.2959666,-0.90921855,-1.8643444,-0.7113812,0.8132303,-0.015838437,0.20212783
5,सम्मति,advice,SKRT,1,noun,30,0.458623,2005,-68312,-1.1389244,2.2051225,1.177866,-0.9149079,2.66061,-0.3264695,-1.9709074,0.6572409,1.821432,0.4807277,-0.7819156,-0.47295898,-3.8310251,1.0464499,1.1016324,0.16328794,1.4948455,-1.2009532,0.9422874,-0.51888394,-0.042442266,2.6295607,-0.14162457,2.0695665,-0.10557782,-1.1768811,2.7390788,2.3695934,1.5888196,0.23255332,-0.6605541,0.23296148,-0.4307524,-0.4820821,-0.3382642,-2.9733617,3.0989764,0.19320922,1.733348,0.84206283,-2.2816584,-0.6503916,-0.36621416,-1.7303208,-1.8931804,0.47170126,-0.9251092,0.34189156,-0.7889291,-0.20928209,-3.3106713,2.8953273,0.39257514,-3.200108,0.016953127,-0.29880446,0.2608227,-0.47128987,0.21845904,-1.5773685,-0.02932984,0.25228092,-1.7994546,-0.012197135,-0.42021805,0.6586741,0.43616918,3.0482264,3.0557241,-0.61760247,-0.06942792,2.1738026,0.29060426,1.2268058,-0.39877832,-0.16851178,3.066287,0.524931,2.2676857,-0.5427549,-2.103761,0.023581523,-1.6416659,1.8296014,1.1573431,-0.6191558,-1.3228394,-1.8009084,-0.04536666,-2.8593585,1.9556018,0.16341148,2.3030188,3.9663494,1.4849275,-0.18700972,-2.4738722,0.4579265,0.4451248,2.3777509,-0.8761261,0.7805644,1.4683559,-1.5270998,1.7279893,-2.514848,-0.3738075,1.713054,-1.1707233,-0.66850287,-0.47779912,-0.8744828,-0.87432927,-1.0021064,3.429386,1.0851768,-0.21246354,1.6430117,0.28031966,2.3416622,3.5046487,0.6587036,0.25022265,-0.5368581,1.3514062,-0.17687453,2.253677,-1.3223215,-0.48348904,-0.3014135,1.4912438,-0.7981806,-0.26761672,-1.9541209,0.6985465,2.2269723,0.5789161,-1.8207388,0.33047384,2.9462304,-0.9183049,0.3720717,2.5548968,0.29305512,0.7751242,0.28120056,-1.6457583,-1.8841455,-1.6986563,-0.31514415,-0.5328136,-1.858929,-1.9422282,0.7203563,-1.7297791,0.08413026,1.848811,2.5619187,-0.38425684,-0.3595492,0.6875678,-0.4596718,-1.552976,0.14266823,-0.7584325,-0.95878,1.4414355,0.42458573,-0.13193165,0.22672172,-1.122989,-1.8585876,-0.6373222,-1.1884726,1.0321022,-0.32803026,-1.0246391,-0.25021455,-2.1893785,-1.0211966,2.6247287,-0.12075306,-0.57145387,-0.741898,0.94314164,-1.7030638,-2.1265411,1.4657402,1.5652801,1.6149112,-4.2588897,0.4392739,-1.1834044,-2.4661977,1.6109172,1.0272845,-0.70507115,0.22126614,-1.5422918,2.5104873
165,अवसर,"opportunity, occasion",SKRT,1,noun,27,0.59539783,145529,46037,0.51305985,1.3484223,-1.5818067,0.50229156,-1.9333742,0.93261784,2.2525642,2.3160484,1.7099663,2.6967266,-2.6589887,0.30864418,-0.4824566,-0.38971883,0.7469777,-0.5001554,0.6566696,0.45958248,-5.775321,-2.7255216,-0.009254066,-0.2817034,-0.41000065,-0.98794913,3.495064,-1.4063424,2.9479773,-1.4977422,-0.54226846,-2.0648859,-3.611154,-1.8584881,-2.3210354,2.897859,2.1937191,-2.0637488,1.1673416,0.86795413,-0.70014226,-0.3671597,-1.6901618,-2.3943172,-2.7322974,0.987288,0.047834452,1.0264947,-4.334913,1.6039917,-5.5648885,2.7030237,-1.4874331,-2.6970577,1.1906747,1.9975712,-4.673021,3.0777009,1.4462062,-4.354699,4.563926,-0.9663885,0.42597854,0.38307565,-4.438362,1.7771827,-2.0756922,2.759533,0.51083696,-0.9831725,-4.2993374,-4.650949,-0.12616149,2.5516977,0.35452056,-2.7781549,0.72123784,-2.1076012,1.277136,3.0665765,-0.073759094,-3.367393,-0.5572583,0.7684964,-0.9325941,3.0755055,1.1185478,-1.9013296,-3.19152,0.887761,3.5263715,-3.1682653,2.1272538,3.3317795,0.16449615,-2.0807116,1.2434487,-1.8133355,0.8790766,0.77957153,1.7491636,-2.2749467,-0.33461165,0.80153984,0.30651772,1.5358951,3.4260156,-3.5785425,1.9456558,1.5994506,0.63081604,3.153222,-1.9060638,0.2041389,0.12841362,-2.383353,1.0893402,0.7228105,-0.05058894,0.18343526,1.6918858,0.90284455,2.2108767,3.3126535,0.7882757,2.5340934,-0.8306681,-1.0596471,-1.7955512,-0.55787814,-6.8700833,1.326109,-2.1589894,-0.39574042,-6.2234354,-1.6458439,0.679729,-2.4003296,0.5125635,1.4087698,-0.3460509,0.36867455,2.4658542,-1.2099768,1.824003,0.15437226,-0.86305445,0.5256265,2.5521355,6.214683,0.8334665,1.2337252,0.54917604,-1.1944513,1.2208611,-2.815944,0.26727718,-2.401881,-0.42637217,2.8046994,1.3398961,-0.07744298,-4.1321187,1.1225313,-0.39703417,-0.5689597,0.1566276,0.6796831,0.1998539,0.18211305,-0.19631445,-0.32951397,-1.5554755,2.0231702,-0.838091,3.1401303,-0.71612495,0.364757,3.168428,0.093921974,-0.05139246,-0.4396801,1.2017899,-1.5107572,2.1669176,-0.45917442,1.0067132,0.010269492,2.320225,3.9684925,1.951342,1.1079862,-2.272936,-1.0778668,-1.2346233,-1.4899005,2.442263,0.824398,1.5094068,0.6063866,0.9015519,2.515025
10,हवा,air,PA,0,noun,27,0.43820417,89584,63163,-0.46845815,-0.155702,-0.82118183,-0.21735169,-0.6250824,0.9812585,-0.7100191,0.6623421,0.4552596,2.2368112,0.8839832,0.56188816,2.0407343,1.9877704,-1.2355502,2.4308584,-2.6618414,-2.4184964,1.9399021,3.942629,-0.24501836,-0.70639586,-0.5553909,0.644555,-1.0831829,-0.22715193,-1.5621903,1.353962,1.0019431,-0.28209004,2.9580662,-1.0396829,-0.07831522,0.45666724,1.8334024,1.3358817,-0.7343203,2.5063684,1.0161412,3.623087,2.0637317,2.2405436,3.4165187,-2.664101,0.87461776,-0.4827167,0.8272156,-1.5357708,1.5307767,-1.9316498,0.7539404,-4.836103,1.6200875,-0.027546117,-3.2442381,-0.78148484,-1.554121,2.57065,0.98171735,0.5329358,-2.834329,2.6683097,-1.1480836,-0.3740884,-2.062132,2.188454,1.1811897,1.6020125,2.7042167,-1.0806855,-1.0010287,-1.657539,-0.16716376,-0.2968224,-1.1610476,-0.3297563,0.100597665,1.2103721,0.9213084,-0.6109605,0.08595777,-3.0219533,1.9571154,-0.15120012,0.36568093,1.0253377,-0.12297739,2.6580825,0.72803086,3.2917755,-1.5099918,-0.61466485,1.9316199,2.8509629,4.5260653,-0.7069367,1.1423514,0.28051618,1.6723789,0.27962774,0.30409938,0.264799,0.75618315,3.463876,-2.862085,2.8062809,1.8386241,-3.5554087,-2.1624477,-1.565917,1.2505924,0.021445947,-1.620726,0.32240146,3.5425186,-0.7366622,1.8841766,-0.32367,-0.40854067,0.78495634,1.6753557,0.024878038,1.1810106,2.4681637,0.29861346,0.89192003,0.7817202,-0.5761554,1.4973726,0.77993834,0.6053915,-0.4004033,-1.7619319,0.99727887,-1.1731589,3.3103921,1.4033592,-2.668895,-1.4478744,0.25265092,0.28116217,-0.28825098,-1.3451318,-0.38092503,2.2358003,-1.5807542,-1.4956188,-1.2622751,0.15331572,-1.2989719,-0.74834144,-2.1083229,3.9377666,0.26133487,-2.0160158,0.41579401,-1.5423063,0.06769412,-2.488836,0.32208553,2.4765604,0.16508827,-0.6800247,-1.9325145,-2.7961295,-3.1142893,1.9169523,1.1367179,-0.65264577,0.6581135,1.8775427,2.5073075,1.285824,-2.1020887,1.7449278,0.1140311,2.3933952,1.4251429,0.62577903,-1.4034754,0.7496529,-0.84566367,-1.7480997,0.66534805,-0.35868835,-2.4510508,-1.141966,0.53191465,0.32799935,1.05697,0.36191753,0.06114471,-0.41771495,1.4738219,-0.49262092,-0.8277754,1.6111027,0.49275166,0.3176746,-3.0759177
